Index,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10
1,0.5262058202603095,0.6499982467357855,0.4818533924723965,0.774015170825183,0.4768142078411911,0.7013554987173902,0.5508733018885948,0.8448776628057498,0.1247115084360641,0.9401151246087044
2,0.8790501618717711,0.0804512915487325,0.1344588715238167,0.8905440546530811,0.5341371541351905,0.3397437134939349,0.1456618557253007,0.0734145822854551,0.0450193447673352,0.3553904340822852
3,0.5560653815348432,0.4492562564508278,0.5212447427280602,0.6631218328485207,0.8641839341290495,0.119336381858617,0.0109972404491239,0.8816975553749236,0.3582716654951386,0.0269078050757657
4,0.5039159331647634,0.734643139285686,0.6197658336251833,0.714940164723477,0.7004531236903099,0.4582118656080933,0.8440319329992653,0.6734260880112883,0.9099012958373508,0.944148973106922
5,0.0948341354020427,0.5997650739116654,0.60922926888528,0.6591184474537267,0.2340282614391877,0.1767244219042046,0.848571458022623,0.758199615668026,0.0029743864664476,0.2824778151097153
6,0.9848538376702756,0.6482754150035254,0.8607353732277087,0.8958209254780263,0.8875608314225925,0.344591727231428,0.1742297272986899,0.3803892635114112,0.0293070820021765,0.7867970346868404
7,0.840136899289694,0.275505871052139,0.6217038886199402,0.0817847379505615,0.7605811946043199,0.5693026891747865,0.5599568431516645,0.3822762655971289,0.4159578398617146,0.9757169731605906
8,0.9900226843166718,0.9542561475030072,0.0735255487307147,0.8314536194655721,0.8377202619837884,0.385408035470187,0.869411353442987,0.333489749928161,0.5810908304580767,0.3431581774879874
9,0.3687582055868491,0.2914877590280814,0.5819482344608018,0.1158372143480599,0.5092152222081356,0.7843434546186316,0.8269432785157063,0.2426153750023204,0.8172853170353049,0.063977632346024
10,0.9441883256447569,0.3352592549272701,0.6211033723982753,0.1421891331547498,0.5441640609156776,0.5547142843807432,0.5009252961839963,0.5798019543030232,0.6569958384673416,0.06811833827301
11,0.7965720641551307,0.1012822943596742,0.9849782063288676,0.3434805920699771,0.8352553978550341,0.020586233124573,0.254576252412087,0.1200064678143433,0.9183878233508572,0.2271921250931587
12,0.6181907218709629,0.5561011761846005,0.1540157513081295,0.6546229211828591,0.262066417615923,0.013166022026395,0.5983862350939514,0.5978719082904292,0.8848821383447284,0.4545064208941349
13,0.5481394398591445,0.1791049267659755,0.1176078985010318,0.265689878805888,0.7729526318266654,0.9851629745056008,0.2951319144176997,0.7403686196190463,0.8953738763890671,0.1732759106899724
14,0.928647148984579,0.5362138458672743,0.5085222471871871,0.7911603443454247,0.7417434413880566,0.9064753324582164,0.2937202273494187,0.3727857297422481,0.6877469838196194,0.8320415349350754
15,0.7469564415918395,0.3327614581671088,0.5153638328398968,0.4538343030890135,0.2830548605160096,0.5272245012492767,0.5583401086642793,0.065177748075119,0.0398673439363337,0.4787682839069165
16,0.9423224462702448,0.5406114796114229,0.605425035446315,0.7585253038843702,0.6521373768736619,0.6633011589198361,0.4513162294093072,0.993615408442292,0.1104448488149458,0.6345463022539117
17,0.2828576151341226,0.3448053305854441,0.7820696408092789,0.577181328943365,0.6762650835232477,0.1947603291715922,0.5577650837730419,0.3833397712140831,0.4195158372021983,0.0906900480953605
18,0.7890471099823041,0.720245755019924,0.0668505986930591,0.728021040246912,0.224445312529421,0.3551802257775309,0.453593366732667,0.8483575269558331,0.2735478905259074,0.5043980911747517
19,0.3230293132965491,0.1391908933360761,0.951105682608539,0.7626603783129206,0.8974959086163241,0.7468052287137241,0.0222668755952327,0.3883047280288074,0.1280536281549643,0.1196481341809102
20,0.1101785475185938,0.9234807096518768,0.714057711818745,0.1485579471410187,0.3138415630165732,0.1403827162379052,0.3312030428442203,0.500375281435496,0.1002338388399516,0.625463933350787
21,0.4766169480555987,0.0260340102956561,0.2403085824270189,0.3237053271484202,0.8442997333789631,0.4724538647518651,0.888246418595727,0.9123314959969476,0.0819765937301021,0.832969905008173
22,0.2171544025480001,0.9510311053710612,0.0702920031212671,0.4153384214343887,0.3316656561811283,0.4711353006278498,0.266207541289053,0.5731370182281914,0.9375880998041136,0.7836727624962715
23,0.1155682957721674,0.6746458110345428,0.9164225480141166,0.758505587339956,0.2650402279752618,0.4848656807642925,0.5886749161437915,0.8464142871602713,0.0279578571490889,0.9362644915623272
24,0.5984877110014547,0.9019599440514272,0.9453816745136612,0.7030455316275673,0.0405129196286633,0.124077628013389,0.2190499297085349,0.1296766234518075,0.9550737438516156,0.0706842334915139
25,0.1089789273846972,0.5427256665065783,0.6619891944062618,0.8126828934477992,0.8496251654354074,0.2539668500026747,0.5700568538416672,0.9566614177632764,0.1884337270712962,0.3347904214009423
26,0.1013487500022936,0.8466809040942925,0.2477435745351197,0.824575911693512,0.2347792514828339,0.9900117709917372,0.2535679307149828,0.3063977569413314,0.9991633302250305,0.622225448380254
27,0.1433239374490948,0.8222256116029735,0.0496866929560968,0.3536090878362751,0.6024181279697415,0.1688082911649566,0.0446645051893337,0.7211235985807044,0.798762026791849,0.5507471408348982
28,0.3037773005108386,0.2691552594795519,0.857439914202012,0.3406451672792011,0.3838952337682956,0.8643257888540645,0.6840568705410657,0.8612530273726631,0.710301964774334,0.2333682492362143
29,0.3018027102141676,0.3879782153161,0.2824532020613357,0.7519386593011368,0.6247188102191211,0.182538344583336,0.1344938600652554,0.9702386285072064,0.8154940960417022,0.4605752601861294
30,0.0076221091771078,0.2419215011425107,0.7641327321747532,0.9099250048940968,0.3072473310404647,0.5165357863225293,0.1808528264194647,0.6245467120506728,0.9492953475328548,0.0978203245580384
31,0.5180732038557623,0.8515875553356462,0.5504992571240659,0.713963158939635,0.0456398946676468,0.8518506382680096,0.056044732115018,0.3073515297682081,0.5436470267177546,0.4145736241366734
32,0.5623717188491735,0.8545684652412899,0.3060744379804249,0.631653402334431,0.7865355631530617,0.0242343484168264,0.2345903332776991,0.9035896375486672,0.3384336962901588,0.6662250181334951
33,0.3432173027605458,0.1493289317924043,0.5893231615058363,0.4031934510160337,0.1551143113002683,0.0439315522421348,0.096691965639465,0.7428740074047258,0.4944989351934215,0.511405220883093
34,0.5316218721218968,0.3951335544361369,0.3930946691032527,0.3784983584137152,0.0287931824022273,0.3105655720783556,0.0268533647164012,0.8800000766328469,0.0572958727209861,0.1799344667129926
35,0.9931209486644192,0.8708366434747945,0.9639690056715974,0.8796095987541149,0.6526790813263623,0.6772129785379671,0.6889059800773253,0.3436446528971668,0.1308705853879495,0.6601731808709521
36,0.3483268208232047,0.5289185825092783,0.2196563710477053,0.4753075248516631,0.6033586699193052,0.7721245137749665,0.1914501377186822,0.9427026342623468,0.3561468460182652,0.8529662236863864
37,0.7823425379913849,0.9353271521636825,0.166676629283322,0.3171768686088885,0.7422788868504205,0.0860106521490984,0.857118480314022,0.5257055435128339,0.6033658870996859,0.968896541161519
38,0.8078194522623328,0.9299637577179172,0.6463401782589121,0.1509142334594222,0.4206755235849237,0.1227314635757443,0.406363015933269,0.8749126459686299,0.8229348268055381,0.2463476833820342
39,0.2006296114216001,0.8104230723273766,0.6140363325102912,0.5741674881788978,0.2113309053453314,0.4746150966919208,0.0745491233071792,0.1682463120908461,0.8689129315817337,0.3647251164406905
40,0.7056443694968794,0.8043224875776384,0.8404751696543963,0.9846151667610936,0.4224793294279715,0.5857898992065427,0.5932543111431422,0.7153820905769033,0.3474210395649741,0.7009063792004313
41,0.7372968337765283,0.0174490704550269,0.0469952747812557,0.3171130393152533,0.6979452215346044,0.4582057192008623,0.9927017179616128,0.0067842320624743,0.3178509567095424,0.3023887856747255
42,0.8692947662431909,0.3444796403318142,0.0469634597502625,0.0334936393437823,0.0971272192117788,0.3605869208875393,0.3310910298189392,0.3010745282733594,0.1763552099750051,0.2332055221150564
43,0.7447386345188857,0.0660808883123227,0.9325441830070336,0.1638474632103992,0.4033153255425131,0.434020804189883,0.5419423254515761,0.7788033220419821,0.6906061470580372,0.7671060003114067
44,0.0487006615955629,0.1460438648895431,0.3962864155508007,0.2458875231901905,0.1534664628608399,0.2693820379977579,0.8158168847399122,0.8498137776998859,0.2734548165043607,0.0352834826692054
45,0.8613477062281165,0.3677670489721988,0.6214297490866173,0.927212313767356,0.3091725576205969,0.179192050076425,0.3165714329160145,0.2737418095088952,0.8148903603815768,0.3432435444477425
46,0.7819912846638875,0.8439388242654289,0.4010326445283828,0.4928279103777717,0.1735969919574664,0.118950268428595,0.4695350224919841,0.3753677700200377,0.9003041936087807,0.5304949484301381
47,0.437277230240704,0.5375321116753413,0.3299238229374509,0.1125681514177376,0.0894105745133274,0.4093869557837688,0.0643896676482224,0.7826312024251929,0.2410119149729562,0.4177314979425784
48,0.1638273143666009,0.9144277436644656,0.6346103575305073,0.1840648593710923,0.0013524009490548,0.5037570409869446,0.3421278054573508,0.2512398731619336,0.4420554689297259,0.2042986897366854
49,0.4017385578079547,0.6521910301846909,0.1270014742426969,0.7698449934163262,0.9455427044737396,0.5937803237196273,0.7878701546118608,0.8452941907563789,0.5729536189467341,0.5359122488880075
50,0.1651546795277182,0.8399784583788437,0.625329941419759,0.6898007685729116,0.1885340360253834,0.4725861448959909,0.950102559337268,0.2985327693840064,0.6367252426916085,0.637218648368255
51,0.0710289342264541,0.5394645114448939,0.718396485251214,0.3246989981469533,0.8362733380065188,0.3164055143959066,0.1970725341170444,0.2912895597488875,0.6639973920697528,0.6333324252493647
52,0.2703892884397746,0.6813900999952958,0.373124156489426,0.2909506855257522,0.3269815687214402,0.7215634848610315,0.6040135349613674,0.2242339978379669,0.3974732539504242,0.1019315200323119
53,0.2039240993697164,0.9756396161358872,0.8078428351801731,0.3286862990233262,0.6468805141514623,0.6683090764913323,0.9726709440280972,0.340413710295218,0.4007587003367837,0.7208305089923931
54,0.3559361317652326,0.6144532233482823,0.2689322694300254,0.3329414742301059,0.2958645023496465,0.9088158545515098,0.0103170570775524,0.2904895539492824,0.5029177657270268,0.4959083023878106
55,0.6896837544584155,0.1806713479731837,0.9441695069248454,0.6713112758391121,0.1455412991909666,0.3608304513469985,0.8506669234805492,0.7274646167533307,0.3732993460392935,0.1637188798636997
56,0.8725371584014965,0.7900395346768573,0.4150196998422351,0.0549552632076937,0.9176432794272104,0.6461291114226777,0.3848279029806516,0.1388260089798124,0.1458740617559376,0.4140740695812506
57,0.6594311337743478,0.4114003897103606,0.5163834536997176,0.4770762776304887,0.8988673424512279,0.7574505919323398,0.0684348640824795,0.3301338836549262,0.6950069159633754,0.6756253909379771
58,0.3421003321271073,0.6787716102013994,0.1613411890924547,0.6509622460944038,0.2897184507583623,0.3797063797990743,0.1865109182240963,0.4466489429364826,0.5288520545415485,0.0850153539763838
59,0.4774371688946991,0.2959258957285097,0.3420980994336586,0.3755629979463262,0.0203178657876296,0.0871172574714167,0.7968474263096157,0.836492608993178,0.0082375376467539,0.1812382357075274
60,0.5085852199428038,0.7117455441384607,0.1813680326215039,0.0225528203018424,0.9167835585108124,0.8692917672645218,0.2710671840335216,0.8694906402082803,0.0508142644774379,0.2495764855759862
61,0.2735327807794623,0.1402726020833853,0.1860074177277677,0.240820665458959,0.93041562961623,0.1699338611213257,0.4079591847163013,0.7666051981180227,0.6648127000877772,0.3059134596922986
62,0.7603835989282054,0.0388268654868376,0.6830978119223977,0.2251748736321613,0.7266526366252141,0.7470616894061641,0.2719595132077995,0.3176318406511977,0.6725272078440889,0.1197871235114074
63,0.4281902122092962,0.4364226120811145,0.104384354562982,0.5629773734321916,0.3511416635552553,0.0790547630289808,0.836504137688852,0.0013095660058864,0.139718800411051,0.8817256214812705
64,0.8156020313728972,0.1789657213067716,0.9574480006073164,0.0949904616340671,0.689729757292723,0.943987163955884,0.3326707438469856,0.8142099523803531,0.9623141989423084,0.5270155389657111
65,0.6121123899463873,0.5535836137044311,0.0765725828279613,0.6829311820244824,0.661300888088752,0.8187211968010023,0.2868082005633007,0.9627288724055088,0.3301471483717619,0.2809204920753985
66,0.8028898608088539,0.6797364268169167,0.0461753588388086,0.8558553071332956,0.3441922320508387,0.7439407448264447,0.5483475407822394,0.5119890637332799,0.921559150801757,0.581439215417484
67,0.9411954166630075,0.4234737654833517,0.1800119760345945,0.4480253525924722,0.4549044300502654,0.1113270479897164,0.5521661053241432,0.5453765547720423,0.2913405903122261,0.0918357957279013
68,0.8967073748677691,0.3918581525128581,0.7506164699457029,0.0214283447645984,0.2008272490421475,0.5877364452516531,0.3349629957714352,0.6517269087382204,0.291166422135796,0.3274198017675876
69,0.0246074381514603,0.1229086370696392,0.3015402520239205,0.4518728454415777,0.3117391248039887,0.0867886721518754,0.3685892624413917,0.5904290910676046,0.4566379205608808,0.8245899424339879
70,0.3740371528476262,0.6361829192886436,0.0202552838694524,0.4167976754510626,0.6672065463863145,0.1455804823791392,0.2347369548250938,0.9754112525878026,0.0905882176106466,0.8162557076457794
71,0.657616123971647,0.7137887705994204,0.6035951227252312,0.8731253990651753,0.297874173283871,0.4979743279615756,0.1291405995962395,0.5327610787760871,0.9800165195297944,0.2540027181898215
72,0.2225256874473771,0.1880576973937875,0.1759895892848337,0.5712598471397957,0.1041488121207687,0.531523375893357,0.2925841908117456,0.9179869050549012,0.4478465117798967,0.6666562618699352
73,0.3358969711131591,0.1138381676808465,0.9640780473488352,0.1735474426101078,0.3329943416076647,0.2194746837986789,0.0481447533891148,0.0900264135636937,0.7060671537584209,0.1251846322465136
74,0.9607268242970683,0.8117874216381422,0.4920881289428359,0.500908387475275,0.798629537658521,0.7188659521533827,0.6418770375286187,0.6157598022155534,0.9294343921176326,0.1134947204776467
75,0.95090910252937,0.6886750249945415,0.5842413953076074,0.5843668169717778,0.8273504695769128,0.8898012075112173,0.1461659068380454,0.6395295720563426,0.61942958221959,0.9491677124584712
76,0.1676586520197869,0.5084747936042523,0.6041175097471218,0.9128734337895946,0.7434952776299493,0.6157664132166545,0.9177073758534494,0.7034789215455072,0.2840505947032697,0.1326364366951419
77,0.8191025722786927,0.651728361374461,0.8319905553587686,0.1415150810249875,0.677152368858815,0.2316131536209442,0.9268408604900776,0.8967149625762378,0.8510897331129669,0.617254067199562
78,0.0610294906265931,0.6576447001148772,0.8929129554379854,0.8223930871803428,0.9541623687555392,0.5090217355113946,0.9481732250859172,0.5488320192716598,0.91972862889857,0.9650881921418072
79,0.4626485282996702,0.4826472287692165,0.1252577129630384,0.7135924142106943,0.2676094703975133,0.4174955212751604,0.9918580409918638,0.1897640773146404,0.9341243768350496,0.3610029977190139
80,0.6073983334166553,0.9949378064539268,0.2116571103112965,0.8119222166656583,0.8570149144123586,0.62392698854226,0.0654039847980962,0.0956298241180144,0.6191587153903294,0.5463089616111444
81,0.5821505107356748,0.1395099169862567,0.6167649578569941,0.4614707356861741,0.8795050079469976,0.4723206562909504,0.739079837758319,0.3997966488209732,0.6044014889165281,0.4588873682299264
82,0.3251589428547526,0.0016028589766465,0.1674728918947065,0.3766120307610925,0.3974507582926186,0.0422982406866363,0.1549887672287548,0.5691201776306815,0.8844824439088906,0.91703008213893
83,0.4066185701930025,0.1023002726401076,0.2119218699467621,0.9529404027473876,0.3041808089135782,0.1285835995424866,0.6367114080973155,0.5288589805821522,0.9957372893395284,0.3437215035973888
84,0.9415611743809604,0.0416009330369552,0.1399145792022237,0.9404288606573086,0.689831442289692,0.4936466245755554,0.4731962423605712,0.3951533184875367,0.8402976638850913,0.2322128479050786
85,0.0022560075847809,0.6997961300010965,0.6270692032650356,0.0642899493924717,0.9104086952115032,0.5517550185640631,0.8443101274340085,0.6707954666058615,0.3929316655067069,0.6844806048942627
86,0.0314608681070682,0.1897033832038449,0.1300869102932974,0.6809565055889327,0.7569367201598789,0.0638949782258851,0.7216742196537732,0.2922803392164397,0.5398807657838712,0.1644365810085839
87,0.2315042441125584,0.3645847989173241,0.4115043349021069,0.9463019771856852,0.3501699397599909,0.5694791815163547,0.2244099884923936,0.4094673933521283,0.6299071174779246,0.2226731566674128
88,0.8952895438960405,0.698731456321949,0.4853725576297097,0.6511349986808523,0.7581057434633854,0.0228921875231495,0.3626359198711245,0.4429855888353622,0.8684600976749567,0.1800464831133124
89,0.91430817190339,0.9461220517901916,0.2328081699868582,0.9794677424057214,0.4727099230339824,0.5813531507888211,0.266450807208664,0.9263419590300418,0.6150738244700306,0.4477582339926462
90,0.2469626917937617,0.029643200124969,0.1122335783802619,0.7385570414203205,0.2907747302627868,0.2836882905900016,0.2951760670512927,0.6399800182991239,0.2092910333018448,0.5529470750337212
91,0.9529410595324096,0.521247938426915,0.7702047921726793,0.7336866702102273,0.1615499441666261,0.3793731968971461,0.3648774974544531,0.1673205838557412,0.016907985239258,0.0512830582385172
92,0.2669684350648338,0.933617669552698,0.6679031660630687,0.591458842937105,0.4185187518377598,0.9043927107343636,0.8622436240317694,0.6119405950251716,0.8944785797480573,0.075988374934935
93,0.2356879781886339,0.4218125788073272,0.7531411999593451,0.8835346848308125,0.9668528606267938,0.4982632736794939,0.9705383500196344,0.9260904133906454,0.7475648584109479,0.9646426248021636
94,0.0190111644562034,0.6279068246432553,0.5267004056648101,0.801049143481295,0.5126488307098221,0.2607396772158508,0.0277335485061381,0.0649905055183638,0.8446840307078767,0.1247775669838874
95,0.001618720396739,0.5952936091734239,0.7683111343612797,0.9323489293147276,0.1437051235572721,0.2420150217083144,0.1229887859906943,0.3597970490593989,0.1277000964095916,0.8552573861813537
96,0.3025076061391221,0.8140242504153846,0.6870308355690079,0.5049138376576872,0.4089310005631931,0.5977393544967976,0.9526279698582896,0.6007249344670702,0.0758094152840812,0.6544607926771687
97,0.8104882409902993,0.1003527754579343,0.9059416192436602,0.9493108954327965,0.166719338205708,0.2656363415408587,0.9939576529817412,0.8436883546760116,0.5805084859631507,0.3272120656772675
98,0.5460061049498744,0.6035667117318572,0.3425745860140958,0.6485478370525803,0.1380168655481854,0.7172491707458705,0.0117718831721816,0.836215404761504,0.732259373151526,0.776523831165657
99,0.3251585309519619,0.6633936583860737,0.45742548300698,0.0281005016826456,0.5840688225505177,0.9001530853512121,0.6951925416299416,0.777397627383319,0.8963206792020133,0.1182544942618252
100,0.0465035239741893,0.3123086187181757,0.3852782123446463,0.7102764570903201,0.1574706116570281,0.5723342870673037,0.94734308753402,0.8063176249956612,0.8519923870521648,0.854288255005044
