Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10
0.5262058202603095,0.6499982467357855,0.48185339247239656,0.774015170825183,0.4768142078411911,0.7013554987173902,0.5508733018885948,0.8448776628057498,0.12471150843606416,0.9401151246087045
0.8790501618717711,0.08045129154873254,0.13445887152381675,0.8905440546530811,0.5341371541351905,0.33974371349393495,0.14566185572530077,0.07341458228545517,0.04501934476733527,0.3553904340822852
0.5560653815348432,0.4492562564508278,0.5212447427280602,0.6631218328485207,0.8641839341290495,0.11933638185861706,0.01099724044912398,0.8816975553749236,0.35827166549513867,0.026907805075765734
0.5039159331647634,0.734643139285686,0.6197658336251833,0.714940164723477,0.7004531236903099,0.45821186560809335,0.8440319329992653,0.6734260880112883,0.9099012958373508,0.944148973106922
0.09483413540204277,0.5997650739116654,0.60922926888528,0.6591184474537267,0.23402826143918776,0.17672442190420468,0.848571458022623,0.758199615668026,0.002974386466447654,0.28247781510971537
0.9848538376702756,0.6482754150035254,0.8607353732277087,0.8958209254780263,0.8875608314225925,0.34459172723142806,0.1742297272986899,0.3803892635114112,0.029307082002176577,0.7867970346868404
0.840136899289694,0.275505871052139,0.6217038886199402,0.08178473795056151,0.7605811946043199,0.5693026891747865,0.5599568431516645,0.3822762655971289,0.41595783986171464,0.9757169731605906
0.9900226843166718,0.9542561475030071,0.07352554873071471,0.8314536194655721,0.8377202619837884,0.385408035470187,0.869411353442987,0.33348974992816105,0.5810908304580767,0.3431581774879874
0.36875820558684913,0.29148775902808144,0.5819482344608018,0.11583721434805994,0.5092152222081356,0.7843434546186316,0.8269432785157063,0.24261537500232044,0.8172853170353049,0.06397763234602405
0.9441883256447569,0.33525925492727016,0.6211033723982753,0.1421891331547498,0.5441640609156776,0.5547142843807432,0.5009252961839963,0.5798019543030232,0.6569958384673416,0.06811833827301006
0.7965720641551307,0.10128229435967429,0.9849782063288677,0.34348059206997716,0.8352553978550341,0.020586233124573083,0.25457625241208703,0.12000646781434332,0.9183878233508571,0.22719212509315878
0.6181907218709629,0.5561011761846005,0.1540157513081295,0.6546229211828591,0.262066417615923,0.013166022026395052,0.5983862350939514,0.5978719082904292,0.8848821383447284,0.45450642089413495
0.5481394398591445,0.17910492676597556,0.11760789850103182,0.265689878805888,0.7729526318266654,0.9851629745056009,0.2951319144176997,0.7403686196190463,0.8953738763890671,0.1732759106899724
0.928647148984579,0.5362138458672743,0.5085222471871871,0.7911603443454247,0.7417434413880566,0.9064753324582163,0.2937202273494187,0.3727857297422481,0.6877469838196194,0.8320415349350754
0.7469564415918395,0.3327614581671088,0.5153638328398968,0.4538343030890135,0.2830548605160096,0.5272245012492767,0.5583401086642793,0.065177748075119,0.03986734393633373,0.4787682839069165
0.9423224462702449,0.5406114796114229,0.605425035446315,0.7585253038843702,0.6521373768736619,0.6633011589198361,0.45131622940930727,0.993615408442292,0.11044484881494587,0.6345463022539117
0.28285761513412266,0.34480533058544416,0.7820696408092789,0.577181328943365,0.6762650835232477,0.19476032917159225,0.5577650837730419,0.38333977121408314,0.4195158372021983,0.09069004809536052
0.7890471099823041,0.720245755019924,0.0668505986930591,0.728021040246912,0.22444531252942101,0.35518022577753094,0.45359336673266704,0.8483575269558331,0.27354789052590744,0.5043980911747517
0.32302931329654916,0.13919089333607615,0.951105682608539,0.7626603783129206,0.8974959086163241,0.7468052287137241,0.02226687559523277,0.38830472802880744,0.12805362815496435,0.11964813418091025
0.1101785475185938,0.9234807096518768,0.714057711818745,0.14855794714101878,0.3138415630165732,0.14038271623790521,0.3312030428442203,0.500375281435496,0.10023383883995163,0.625463933350787
0.47661694805559873,0.026034010295656107,0.2403085824270189,0.32370532714842026,0.8442997333789631,0.4724538647518651,0.888246418595727,0.9123314959969477,0.08197659373010213,0.832969905008173
0.21715440254800011,0.9510311053710611,0.07029200312126715,0.4153384214343887,0.3316656561811283,0.4711353006278498,0.266207541289053,0.5731370182281914,0.9375880998041136,0.7836727624962715
0.11556829577216743,0.6746458110345428,0.9164225480141166,0.758505587339956,0.26504022797526183,0.4848656807642925,0.5886749161437915,0.8464142871602713,0.027957857149088938,0.9362644915623272
0.5984877110014547,0.9019599440514271,0.9453816745136613,0.7030455316275673,0.040512919628663324,0.12407762801338906,0.21904992970853499,0.12967662345180753,0.9550737438516157,0.07068423349151398
0.10897892738469728,0.5427256665065783,0.6619891944062618,0.8126828934477992,0.8496251654354074,0.2539668500026747,0.5700568538416672,0.9566614177632765,0.18843372707129624,0.3347904214009423
0.1013487500022936,0.8466809040942925,0.24774357453511975,0.824575911693512,0.23477925148283396,0.9900117709917372,0.25356793071498285,0.3063977569413314,0.9991633302250303,0.622225448380254
0.14332393744909488,0.8222256116029735,0.049686692956096845,0.3536090878362751,0.6024181279697415,0.16880829116495666,0.044664505189333736,0.7211235985807044,0.798762026791849,0.5507471408348982
0.3037773005108386,0.2691552594795519,0.857439914202012,0.34064516727920113,0.3838952337682956,0.8643257888540645,0.6840568705410657,0.8612530273726631,0.710301964774334,0.23336824923621435
0.3018027102141676,0.3879782153161,0.28245320206133573,0.7519386593011368,0.6247188102191211,0.18253834458333607,0.13449386006525543,0.9702386285072063,0.8154940960417022,0.4605752601861294
0.0076221091771078164,0.24192150114251076,0.7641327321747532,0.9099250048940968,0.30724733104046476,0.5165357863225293,0.18085282641946476,0.6245467120506728,0.9492953475328547,0.09782032455803846
0.5180732038557623,0.8515875553356462,0.5504992571240659,0.713963158939635,0.04563989466764684,0.8518506382680096,0.05604473211501804,0.3073515297682081,0.5436470267177546,0.4145736241366734
0.5623717188491735,0.8545684652412899,0.3060744379804249,0.631653402334431,0.7865355631530617,0.02423434841682648,0.23459033327769918,0.9035896375486672,0.33843369629015885,0.6662250181334951
0.34321730276054585,0.14932893179240436,0.5893231615058363,0.40319345101603377,0.15511431130026831,0.04393155224213485,0.09669196563946503,0.7428740074047258,0.4944989351934215,0.511405220883093
0.5316218721218968,0.39513355443613696,0.39309466910325275,0.37849835841371526,0.02879318240222739,0.31056557207835567,0.026853364716401207,0.8800000766328469,0.05729587272098613,0.17993446671299262
0.9931209486644192,0.8708366434747945,0.9639690056715974,0.8796095987541149,0.6526790813263623,0.6772129785379671,0.6889059800773253,0.34364465289716684,0.1308705853879495,0.6601731808709521
0.34832682082320476,0.5289185825092783,0.2196563710477053,0.47530752485166317,0.6033586699193052,0.7721245137749665,0.19145013771868225,0.9427026342623467,0.3561468460182652,0.8529662236863864
0.7823425379913849,0.9353271521636823,0.16667662928332205,0.3171768686088885,0.7422788868504205,0.08601065214909842,0.857118480314022,0.5257055435128339,0.6033658870996859,0.968896541161519
0.8078194522623328,0.9299637577179171,0.6463401782589121,0.15091423345942223,0.42067552358492377,0.12273146357574438,0.40636301593326907,0.8749126459686299,0.8229348268055381,0.24634768338203428
0.20062961142160018,0.8104230723273766,0.6140363325102912,0.5741674881788978,0.2113309053453314,0.4746150966919208,0.07454912330717922,0.16824631209084617,0.8689129315817337,0.3647251164406905
0.7056443694968794,0.8043224875776384,0.8404751696543963,0.9846151667610935,0.4224793294279715,0.5857898992065427,0.5932543111431422,0.7153820905769033,0.34742103956497417,0.7009063792004313
0.7372968337765283,0.01744907045502697,0.04699527478125576,0.31711303931525336,0.6979452215346044,0.4582057192008623,0.9927017179616128,0.00678423206247436,0.31785095670954244,0.3023887856747255
0.8692947662431909,0.3444796403318142,0.046963459750262504,0.033493639343782355,0.0971272192117788,0.3605869208875393,0.33109102981893923,0.30107452827335945,0.1763552099750051,0.2332055221150564
0.7447386345188857,0.06608088831232273,0.9325441830070335,0.16384746321039922,0.40331532554251315,0.434020804189883,0.5419423254515761,0.7788033220419821,0.6906061470580372,0.7671060003114067
0.048700661595562966,0.14604386488954313,0.3962864155508007,0.24588752319019058,0.15346646286083998,0.26938203799775795,0.8158168847399122,0.8498137776998859,0.27345481650436076,0.035283482669205446
0.8613477062281165,0.3677670489721988,0.6214297490866173,0.9272123137673561,0.3091725576205969,0.17919205007642502,0.31657143291601453,0.27374180950889526,0.8148903603815768,0.3432435444477425
0.7819912846638875,0.8439388242654289,0.40103264452838283,0.49282791037777174,0.17359699195746647,0.11895026842859502,0.4695350224919841,0.37536777002003774,0.9003041936087807,0.5304949484301381
0.437277230240704,0.5375321116753413,0.32992382293745093,0.11256815141773768,0.08941057451332746,0.4093869557837688,0.0643896676482224,0.7826312024251929,0.24101191497295626,0.41773149794257847
0.16382731436660092,0.9144277436644656,0.6346103575305073,0.1840648593710923,0.001352400949054866,0.5037570409869446,0.3421278054573508,0.25123987316193364,0.4420554689297259,0.2042986897366854
0.40173855780795475,0.6521910301846909,0.12700147424269692,0.7698449934163262,0.9455427044737397,0.5937803237196273,0.7878701546118608,0.8452941907563789,0.5729536189467341,0.5359122488880075
0.16515467952771823,0.8399784583788437,0.625329941419759,0.6898007685729116,0.18853403602538343,0.47258614489599093,0.950102559337268,0.2985327693840064,0.6367252426916085,0.637218648368255
0.07102893422645418,0.5394645114448939,0.718396485251214,0.32469899814695335,0.8362733380065188,0.3164055143959066,0.1970725341170444,0.2912895597488875,0.6639973920697528,0.6333324252493647
0.2703892884397746,0.6813900999952958,0.373124156489426,0.2909506855257522,0.32698156872144024,0.7215634848610315,0.6040135349613674,0.22423399783796694,0.3974732539504242,0.10193152003231198
0.20392409936971645,0.9756396161358871,0.8078428351801731,0.32868629902332624,0.6468805141514623,0.6683090764913323,0.9726709440280973,0.34041371029521805,0.40075870033678374,0.7208305089923931
0.35593613176523264,0.6144532233482823,0.26893226943002546,0.3329414742301059,0.29586450234964656,0.9088158545515098,0.010317057077552483,0.29048955394928244,0.5029177657270268,0.4959083023878106
0.6896837544584155,0.18067134797318374,0.9441695069248454,0.6713112758391121,0.1455412991909666,0.36083045134699854,0.8506669234805492,0.7274646167533307,0.3732993460392935,0.1637188798636997
0.8725371584014965,0.7900395346768573,0.4150196998422351,0.05495526320769373,0.9176432794272104,0.6461291114226777,0.3848279029806516,0.13882600897981245,0.14587406175593765,0.4140740695812506
0.6594311337743478,0.41140038971036064,0.5163834536997176,0.47707627763048877,0.8988673424512279,0.7574505919323398,0.06843486408247956,0.33013388365492624,0.6950069159633754,0.6756253909379771
0.34210033212710733,0.6787716102013994,0.16134118909245476,0.6509622460944038,0.28971845075836233,0.3797063797990743,0.18651091822409638,0.4466489429364826,0.5288520545415485,0.08501535397638382
0.4774371688946991,0.2959258957285097,0.34209809943365865,0.3755629979463262,0.02031786578762962,0.08711725747141674,0.7968474263096157,0.836492608993178,0.008237537646753945,0.1812382357075274
0.5085852199428038,0.7117455441384607,0.18136803262150392,0.02255282030184247,0.9167835585108123,0.8692917672645218,0.2710671840335216,0.8694906402082803,0.050814264477437976,0.24957648557598622
0.2735327807794623,0.14027260208338532,0.18600741772776774,0.24082066545895908,0.9304156296162301,0.1699338611213257,0.4079591847163013,0.7666051981180227,0.6648127000877772,0.30591345969229866
0.7603835989282054,0.03882686548683767,0.6830978119223977,0.22517487363216138,0.7266526366252141,0.7470616894061641,0.27195951320779954,0.31763184065119776,0.6725272078440889,0.11978712351140741
0.4281902122092962,0.43642261208111455,0.104384354562982,0.5629773734321916,0.35114166355525533,0.07905476302898085,0.836504137688852,0.0013095660058864977,0.139718800411051,0.8817256214812705
0.8156020313728972,0.17896572130677169,0.9574480006073164,0.0949904616340671,0.689729757292723,0.943987163955884,0.3326707438469856,0.8142099523803531,0.9623141989423085,0.5270155389657111
0.6121123899463873,0.5535836137044311,0.07657258282796131,0.6829311820244824,0.661300888088752,0.8187211968010023,0.2868082005633007,0.9627288724055088,0.33014714837176196,0.2809204920753985
0.8028898608088539,0.6797364268169167,0.04617535883880863,0.8558553071332956,0.3441922320508387,0.7439407448264447,0.5483475407822394,0.5119890637332799,0.921559150801757,0.581439215417484
0.9411954166630075,0.4234737654833517,0.1800119760345945,0.4480253525924722,0.4549044300502654,0.11132704798971649,0.5521661053241432,0.5453765547720423,0.29134059031222614,0.09183579572790135
0.8967073748677691,0.39185815251285816,0.7506164699457029,0.021428344764598428,0.20082724904214755,0.5877364452516531,0.3349629957714352,0.6517269087382204,0.291166422135796,0.32741980176758767
0.02460743815146038,0.12290863706963928,0.30154025202392054,0.4518728454415777,0.3117391248039887,0.08678867215187547,0.3685892624413917,0.5904290910676046,0.4566379205608808,0.8245899424339879
0.3740371528476262,0.6361829192886436,0.020255283869452412,0.4167976754510626,0.6672065463863145,0.14558048237913923,0.23473695482509382,0.9754112525878026,0.09058821761064662,0.8162557076457794
0.657616123971647,0.7137887705994204,0.6035951227252312,0.8731253990651753,0.297874173283871,0.4979743279615756,0.12914059959623958,0.5327610787760871,0.9800165195297943,0.25400271818982156
0.2225256874473771,0.18805769739378753,0.17598958928483377,0.5712598471397957,0.10414881212076876,0.531523375893357,0.2925841908117456,0.9179869050549012,0.44784651177989676,0.6666562618699352
0.3358969711131591,0.11383816768084654,0.9640780473488352,0.1735474426101078,0.3329943416076647,0.21947468379867896,0.048144753389114836,0.09002641356369379,0.7060671537584209,0.12518463224651366
0.9607268242970685,0.8117874216381422,0.49208812894283593,0.500908387475275,0.798629537658521,0.7188659521533827,0.6418770375286187,0.6157598022155534,0.9294343921176326,0.11349472047764675
0.95090910252937,0.6886750249945415,0.5842413953076074,0.5843668169717778,0.8273504695769128,0.8898012075112173,0.14616590683804542,0.6395295720563426,0.61942958221959,0.9491677124584711
0.1676586520197869,0.5084747936042523,0.6041175097471218,0.9128734337895946,0.7434952776299493,0.6157664132166545,0.9177073758534494,0.7034789215455072,0.28405059470326977,0.1326364366951419
0.8191025722786927,0.651728361374461,0.8319905553587686,0.14151508102498755,0.677152368858815,0.23161315362094426,0.9268408604900775,0.8967149625762378,0.8510897331129669,0.617254067199562
0.06102949062659313,0.6576447001148772,0.8929129554379854,0.8223930871803428,0.9541623687555391,0.5090217355113946,0.9481732250859173,0.5488320192716598,0.91972862889857,0.9650881921418073
0.4626485282996702,0.4826472287692165,0.12525771296303845,0.7135924142106943,0.26760947039751337,0.41749552127516043,0.9918580409918638,0.1897640773146404,0.9341243768350497,0.3610029977190139
0.6073983334166553,0.9949378064539268,0.21165711031129653,0.8119222166656583,0.8570149144123586,0.62392698854226,0.06540398479809628,0.09562982411801446,0.6191587153903294,0.5463089616111444
0.5821505107356748,0.1395099169862567,0.6167649578569941,0.46147073568617414,0.8795050079469976,0.47232065629095044,0.739079837758319,0.3997966488209732,0.6044014889165281,0.4588873682299264
0.32515894285475266,0.0016028589766465817,0.1674728918947065,0.3766120307610925,0.39745075829261867,0.042298240686636346,0.15498876722875488,0.5691201776306815,0.8844824439088906,0.91703008213893
0.4066185701930025,0.10230027264010766,0.2119218699467621,0.9529404027473876,0.30418080891357824,0.12858359954248666,0.6367114080973155,0.5288589805821522,0.9957372893395283,0.34372150359738884
0.9415611743809603,0.04160093303695522,0.13991457920222372,0.9404288606573086,0.689831442289692,0.4936466245755554,0.47319624236057123,0.39515331848753676,0.8402976638850913,0.23221284790507868
0.00225600758478095,0.6997961300010965,0.6270692032650356,0.06428994939247179,0.9104086952115032,0.5517550185640631,0.8443101274340085,0.6707954666058615,0.3929316655067069,0.6844806048942627
0.031460868107068274,0.18970338320384494,0.13008691029329744,0.6809565055889327,0.7569367201598789,0.06389497822588519,0.7216742196537732,0.2922803392164397,0.5398807657838712,0.16443658100858394
0.23150424411255843,0.3645847989173241,0.4115043349021069,0.9463019771856851,0.3501699397599909,0.5694791815163547,0.22440998849239369,0.40946739335212834,0.6299071174779246,0.22267315666741283
0.8952895438960405,0.698731456321949,0.48537255762970977,0.6511349986808523,0.7581057434633854,0.022892187523149587,0.36263591987112453,0.4429855888353622,0.8684600976749567,0.1800464831133124
0.9143081719033899,0.9461220517901915,0.23280816998685827,0.9794677424057214,0.4727099230339824,0.5813531507888211,0.266450807208664,0.9263419590300418,0.6150738244700306,0.44775823399264625
0.24696269179376173,0.029643200124969016,0.11223357838026193,0.7385570414203205,0.2907747302627868,0.28368829059000167,0.29517606705129273,0.6399800182991239,0.20929103330184484,0.5529470750337212
0.9529410595324095,0.521247938426915,0.7702047921726793,0.7336866702102273,0.16154994416662616,0.3793731968971461,0.3648774974544531,0.16732058385574122,0.016907985239258072,0.0512830582385172
0.2669684350648338,0.9336176695526979,0.6679031660630687,0.591458842937105,0.4185187518377598,0.9043927107343636,0.8622436240317694,0.6119405950251716,0.8944785797480573,0.07598837493493504
0.23568797818863396,0.42181257880732725,0.7531411999593451,0.8835346848308125,0.9668528606267938,0.49826327367949397,0.9705383500196344,0.9260904133906454,0.7475648584109479,0.9646426248021635
0.019011164456203433,0.6279068246432553,0.5267004056648101,0.801049143481295,0.5126488307098221,0.2607396772158508,0.027733548506138184,0.06499050551836383,0.8446840307078767,0.12477756698388742
0.0016187203967390484,0.5952936091734239,0.7683111343612797,0.9323489293147277,0.14370512355727216,0.24201502170831446,0.1229887859906943,0.3597970490593989,0.12770009640959168,0.8552573861813537
0.3025076061391221,0.8140242504153846,0.6870308355690079,0.5049138376576872,0.4089310005631931,0.5977393544967976,0.9526279698582895,0.6007249344670702,0.07580941528408125,0.6544607926771687
0.8104882409902993,0.1003527754579343,0.9059416192436602,0.9493108954327965,0.16671933820570806,0.2656363415408587,0.9939576529817411,0.8436883546760116,0.5805084859631507,0.32721206567726757
0.5460061049498744,0.6035667117318572,0.34257458601409585,0.6485478370525803,0.13801686554818549,0.7172491707458705,0.011771883172181696,0.836215404761504,0.732259373151526,0.776523831165657
0.3251585309519619,0.6633936583860737,0.45742548300698005,0.028100501682645662,0.5840688225505177,0.9001530853512121,0.6951925416299416,0.777397627383319,0.8963206792020133,0.11825449426182522
0.04650352397418933,0.3123086187181757,0.3852782123446463,0.7102764570903201,0.15747061165702814,0.5723342870673037,0.9473430875340201,0.8063176249956612,0.8519923870521648,0.854288255005044
